desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(4:46) (Shotgun) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba [90-B.Bresee].,pass,Half2,15,3,3.0,,0.0,0.0,,1.0,0.0,0,,,
(11:14) (Shotgun) 11-J.Smith-Njigba right end to SEA 45 for 2 yards (29-D.Burke).,run,Half1,2,1,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(14:14) (Shotgun) 11-J.Smith-Njigba left end pushed ob at SEA 43 for 10 yards (42-D.Taylor-Demerson).,run,Half2,13,3,2.0,10.0,0.0,0.0,,0.0,0.0,0,,,
(6:26) (Shotgun) 11-J.Smith-Njigba left end to SEA 12 for -1 yards (13-K.Clark).,run,Half2,15,3,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
(:53) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba.,pass,Half2,17,3,2.0,,0.0,0.0,,0.0,0.0,0,,,
(:49) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba pushed ob at SEA 47 for 10 yards (16-M.Melton).,pass,Half2,17,3,3.0,,1.0,0.0,10.0,0.0,0.0,0,,,
(13:47) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to ARI 31 for 11 yards (95-A.Goodlow; 79-P.Mustipher).,pass,Half2,17,4,2.0,,1.0,0.0,11.0,0.0,0.0,0,,,
"(11:48) 26-Z.Charbonnet right tackle for 7 yards, TOUCHDOWN NULLIFIED by Penalty. ARI-34-J.Thompson was injured during the play. PENALTY on SEA-11-J.Smith-Njigba, Offensive Holding, 10 yards, enforced at ARI 3.",run,Half2,17,4,1.0,4.0,0.0,0.0,,0.0,0.0,1,,,
(4:58) (Shotgun) 14-S.Darnold pass deep right to 11-J.Smith-Njigba ran ob at ARI 38 for 36 yards. ARI-93-C.Campbell was injured during the play.,pass,Half2,19,4,3.0,,1.0,0.0,36.0,0.0,0.0,0,,,
"(:23) (Shotgun) 14-S.Darnold pass deep left to 11-J.Smith-Njigba to ARI 38 for 22 yards (16-M.Melton). The Replay Official reviewed the runner was inbounds ruling, and the play was REVERSED. (Shotgun) 14-S.Darnold pass deep left to 11-J.Smith-Njigba pushed ob at ARI 38 for 22 yards (16-M.Melton).",pass,Half2,21,4,2.0,,1.0,0.0,22.0,0.0,0.0,0,,,
"(7:53) (Shotgun) 14-S.Darnold pass short left to 15-T.Horton to SEA 41 for 12 yards (54-L.David). Penalty on TB-50-V.Vea, Defensive Offside, offsetting, enforced at SEA 29 - No Play. Penalty on SEA-11-J.Smith-Njigba, Offensive Offside, offsetting.",no_play,Half1,2,1,1.0,,,,,,,,,,
(4:52) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to TB 26 for 13 yards (22-K.Vildor).,pass,Half1,2,1,3.0,,0.0,0.0,13.0,1.0,0.0,0,,,
(14:02) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SEA 39 for 12 yards (25-J.Parrish; 8-S.Dennis).,pass,Half1,4,2,1.0,,1.0,0.0,12.0,0.0,0.0,0,,,
"(13:32) (No Huddle, Shotgun) 14-S.Darnold pass incomplete deep left to 11-J.Smith-Njigba. PENALTY on TB-25-J.Parrish, Defensive Pass Interference, 12 yards, enforced at SEA 39 - No Play.",no_play,Half1,4,2,1.0,,0.0,1.0,,0.0,0.0,1,,,
(12:45) (Shotgun) 14-S.Darnold pass incomplete short right to 11-J.Smith-Njigba (31-A.Winfield).,pass,Half1,4,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
(9:04) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SEA 45 for 4 yards (25-J.Parrish; 54-L.David).,pass,Half1,6,2,1.0,,0.0,0.0,4.0,0.0,0.0,0,,,
"(:09) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba for 6 yards, TOUCHDOWN.",pass,Half1,8,2,2.0,,1.0,0.0,6.0,0.0,0.0,0,,,J.Smith-Njigba
(7:45) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SEA 31 for 11 yards (25-J.Parrish).,pass,Half2,12,3,1.0,,1.0,0.0,11.0,0.0,0.0,0,,,
(6:28) 14-S.Darnold pass deep right to 11-J.Smith-Njigba to TB 7 for 53 yards (31-A.Winfield).,pass,Half2,12,3,2.0,,1.0,0.0,53.0,0.0,0.0,0,,,
(11:49) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba pushed ob at TB 21 for 11 yards (27-Z.McCollum).,pass,Half2,14,4,3.0,,1.0,0.0,11.0,0.0,0.0,0,,,
"(5:19) 14-S.Darnold pass short middle to 11-J.Smith-Njigba to TB 44 for 22 yards (8-S.Dennis). PENALTY on TB-90-L.Hall, Roughing the Passer, 15 yards, enforced at TB 44.",pass,Half2,16,4,1.0,,1.0,1.0,22.0,0.0,0.0,1,,,
(12:30) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to SEA 30 for -1 yards (2-J.Lewis).,pass,Half1,2,1,1.0,,0.0,0.0,-1.0,0.0,0.0,0,,,
(6:34) (Shotgun) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba.,pass,Half1,4,1,2.0,,0.0,0.0,,0.0,0.0,0,,,
(6:31) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SEA 24 for 7 yards (23-F.Oluokun).,pass,Half1,4,1,3.0,,0.0,0.0,7.0,1.0,0.0,0,,,
(1:02) 14-S.Darnold pass deep left to 11-J.Smith-Njigba ran ob at SEA 46 for 18 yards.,pass,Half1,6,1,2.0,,1.0,0.0,18.0,0.0,0.0,0,,,
(15:00) 14-S.Darnold pass deep right to 11-J.Smith-Njigba ran ob at JAX 21 for 32 yards (42-A.Wingard).,pass,Half1,6,2,2.0,,1.0,0.0,32.0,0.0,0.0,0,,,
"(8:42) 14-S.Darnold pass deep middle to 11-J.Smith-Njigba for 61 yards, TOUCHDOWN.",pass,Half1,8,2,1.0,,1.0,0.0,61.0,0.0,0.0,0,,,J.Smith-Njigba
(:28) (Shotgun) 14-S.Darnold pass incomplete short right to 11-J.Smith-Njigba.,pass,Half1,12,2,1.0,,0.0,0.0,,0.0,0.0,0,,,
(13:05) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to JAX 47 for 13 yards (0-D.Lloyd).,pass,Half2,14,3,2.0,,1.0,0.0,13.0,0.0,0.0,0,,,
"(6:40) (No Huddle) 14-S.Darnold pass deep right to 11-J.Smith-Njigba ran ob at SEA 42 for 20 yards. PENALTY on SEA-11-J.Smith-Njigba, Taunting, 15 yards, enforced between downs.",pass,Half2,16,3,2.0,,1.0,0.0,20.0,0.0,0.0,1,,,
(5:19) (Shotgun) 14-S.Darnold pass incomplete deep middle to 11-J.Smith-Njigba (30-M.Brown).,pass,Half2,16,3,3.0,,0.0,0.0,,1.0,0.0,0,,,
(5:44) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SEA 19 for 12 yards (12-T.Hunter).,pass,Half2,22,4,1.0,,1.0,0.0,12.0,0.0,0.0,0,,,
(5:08) (Shotgun) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba.,pass,Half2,22,4,1.0,,0.0,0.0,,0.0,0.0,0,,,
(4:21) (Shotgun) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba (23-F.Oluokun) [23-F.Oluokun].,pass,Half2,22,4,3.0,,0.0,0.0,,1.0,0.0,0,,,
