desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(6:27) (Shotgun) 4-D.Prescott pass incomplete deep middle to 89-B.Spann-Ford (30-J.Campbell). PHI-21-S.Brown was injured during the play.,pass,Half2,9,3,1.0,,0.0,0.0,,0.0,0.0,0,,,
(6:21) (Shotgun) 24-M.Sanders left end to PHI 11 for 49 yards (53-Z.Baun).,run,Half2,9,3,2.0,49.0,0.0,0.0,,0.0,0.0,0,,,
"(5:33) (Shotgun) 24-M.Sanders left guard to PHI 8 for 3 yards (90-J.Davis). PENALTY on DAL-3-G.Pickens, Unnecessary Roughness, 15 yards, enforced at PHI 8.",run,Half2,9,3,1.0,3.0,0.0,0.0,,0.0,0.0,1,,,
(5:07) (Shotgun) 4-D.Prescott pass incomplete deep middle to 87-J.Ferguson (53-Z.Baun).,pass,Half2,9,3,1.0,,0.0,0.0,,0.0,0.0,0,,,
(5:02) (Shotgun) 4-D.Prescott pass incomplete short left to 33-J.Williams (90-J.Davis).,pass,Half2,9,3,2.0,,0.0,0.0,,0.0,0.0,0,,,
"(4:52) 24-M.Sanders left guard to PHI 10 for 1 yard (30-J.Campbell; 94-B.Young). FUMBLES (30-J.Campbell), RECOVERED by PHI-27-Q.Mitchell at PHI 10. 27-Q.Mitchell to PHI 16 for 6 yards (4-D.Prescott).",run,Half2,9,3,1.0,1.0,0.0,0.0,,0.0,0.0,0,M.Sanders,,
(3:10) (Shotgun) 33-J.Williams right guard to DAL 30 for 4 yards (90-J.Davis; 3-N.Smith).,run,Half2,11,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(2:29) 4-D.Prescott pass short left to 87-J.Ferguson to DAL 35 for 5 yards (24-A.Mukuba).,pass,Half2,11,3,2.0,,0.0,0.0,5.0,0.0,0.0,0,,,
(1:46) (Shotgun) 4-D.Prescott pass short middle to 88-C.Lamb to DAL 49 for 14 yards (8-A.Jackson).,pass,Half2,11,3,3.0,,1.0,0.0,14.0,0.0,0.0,0,,,
(1:07) 33-J.Williams up the middle to PHI 48 for 3 yards (90-J.Davis; 3-N.Smith).,run,Half2,11,3,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:27) (Shotgun) 4-D.Prescott pass short left to 88-C.Lamb to DAL 49 for -3 yards (90-J.Davis).,pass,Half2,11,3,2.0,,0.0,0.0,-3.0,0.0,0.0,0,,,
(15:00) (Shotgun) 4-D.Prescott pass incomplete short middle to 88-C.Lamb.,pass,Half2,11,4,3.0,,0.0,0.0,,1.0,0.0,0,,,
(7:20) (Shotgun) 4-D.Prescott pass short left to 88-C.Lamb to DAL 24 for 13 yards (27-Q.Mitchell).,pass,Half2,13,4,1.0,,1.0,0.0,13.0,0.0,0.0,0,,,
"(6:50) 33-J.Williams right guard to DAL 22 for -2 yards (58-J.Hunt, 90-J.Davis).",run,Half2,13,4,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
"(6:12) (Shotgun) 4-D.Prescott pass short left to 9-K.Turpin to DAL 24 for 2 yards (24-A.Mukuba, 30-J.Campbell).",pass,Half2,13,4,2.0,,0.0,0.0,2.0,0.0,0.0,0,,,
(5:25) (Shotgun) 4-D.Prescott pass short right to 33-J.Williams to DAL 27 for 3 yards (8-A.Jackson; 27-Q.Mitchell).,pass,Half2,13,4,3.0,,0.0,0.0,3.0,1.0,0.0,0,,,
(3:02) (Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson pushed ob at DAL 23 for 5 yards (53-Z.Baun).,pass,Half2,15,4,1.0,,0.0,0.0,5.0,0.0,0.0,0,,,
"(2:57) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep right to 88-C.Lamb.",pass,Half2,15,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
(2:52) (Shotgun) 4-D.Prescott pass short left to 3-G.Pickens pushed ob at DAL 38 for 15 yards (8-A.Jackson).,pass,Half2,15,4,3.0,,1.0,0.0,15.0,0.0,0.0,0,,,
