desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(5:34) (Shotgun) 26-Z.Charbonnet up the middle to PIT 33 for 5 yards (97-Ca.Heyward).,run,Half1,9,2,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
"(5:00) 26-Z.Charbonnet left end to PIT 35 for -2 yards (33-J.Sawyer, 5-J.Ramsey).",run,Half1,9,2,2.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(4:16) 26-Z.Charbonnet up the middle to PIT 29 for 6 yards (90-T.Watt). PIT-41-P.Wilson was injured during the play.,run,Half1,9,2,3.0,6.0,0.0,0.0,,1.0,0.0,0,,,
(3:41) 14-S.Darnold pass short middle intended for 88-A.Barner INTERCEPTED by 51-N.Herbig (97-Ca.Heyward) at PIT 38. 51-N.Herbig to SEA 21 for 41 yards (40-R.Ouzts; 88-A.Barner).,pass,Half1,9,2,4.0,,0.0,0.0,,0.0,0.0,0,,,
(1:04) (Shotgun) 14-S.Darnold pass short middle to 10-C.Kupp to SEA 44 for 17 yards (21-C.Clark; 22-J.Thornhill). ** Injury Update: PIT-41-P.Wilson has returned to the game. ** Injury Update: PIT-6-P.Queen has returned to the game.,pass,Half1,11,2,1.0,,1.0,0.0,17.0,0.0,0.0,0,,,
"(:40) (No Huddle, Shotgun) 14-S.Darnold pass incomplete short right to 15-T.Horton (23-D.Slay).",pass,Half1,11,2,1.0,,0.0,0.0,,0.0,0.0,0,,,
(:37) (Shotgun) 14-S.Darnold pass short middle to 11-J.Smith-Njigba to SEA 48 for 4 yards (21-C.Clark).,pass,Half1,11,2,2.0,,0.0,0.0,4.0,0.0,0.0,0,,,
(:32) (Shotgun) 14-S.Darnold pass incomplete deep left to 11-J.Smith-Njigba [51-N.Herbig].,pass,Half1,11,2,3.0,,0.0,0.0,,1.0,0.0,0,,,
(11:11) 9-K.Walker left tackle to SEA 29 for 9 yards (41-P.Wilson).,run,Half2,14,3,1.0,9.0,0.0,0.0,,0.0,0.0,0,,,
(10:40) 9-K.Walker left guard to SEA 44 for 15 yards (97-Ca.Heyward).,run,Half2,14,3,2.0,15.0,0.0,0.0,,0.0,0.0,0,,,
"(10:04) 26-Z.Charbonnet left end to SEA 43 for -1 yards (51-N.Herbig, 6-P.Queen).",run,Half2,14,3,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
(9:25) (Shotgun) 14-S.Darnold pass short middle to 18-E.Arroyo to 50 for 7 yards (41-P.Wilson).,pass,Half2,14,3,2.0,,0.0,0.0,7.0,0.0,0.0,0,,,
"(8:46) (Shotgun) 14-S.Darnold pass short middle to 10-C.Kupp to PIT 33 for 17 yards (5-J.Ramsey, 21-C.Clark).",pass,Half2,14,3,3.0,,1.0,0.0,17.0,0.0,0.0,0,,,
(8:05) 14-S.Darnold pass short middle to 10-C.Kupp to PIT 17 for 16 yards (21-C.Clark).,pass,Half2,14,3,1.0,,1.0,0.0,16.0,0.0,0.0,0,,,
(7:30) 9-K.Walker up the middle to PIT 12 for 5 yards (94-Y.Black).,run,Half2,14,3,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(6:54) 9-K.Walker up the middle to PIT 7 for 5 yards (94-Y.Black).,run,Half2,14,3,2.0,5.0,0.0,0.0,,0.0,0.0,0,,,
"(6:14) 14-S.Darnold pass short middle to 88-A.Barner for 7 yards, TOUCHDOWN.",pass,Half2,14,3,1.0,,1.0,0.0,7.0,0.0,0.0,0,,,A.Barner
(4:12) 26-Z.Charbonnet right end to SEA 20 for no gain (6-P.Queen).,run,Half2,16,3,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(3:29) 14-S.Darnold pass incomplete deep middle to 15-T.Horton [21-C.Clark].,pass,Half2,16,3,2.0,,0.0,0.0,,0.0,0.0,0,,,
(3:22) (Shotgun) 14-S.Darnold pass incomplete short left.,pass,Half2,16,3,3.0,,0.0,0.0,,1.0,0.0,0,,,
(1:33) 14-S.Darnold pass short middle to 10-C.Kupp to SEA 16 for 7 yards (23-D.Slay).,pass,Half2,18,3,1.0,,0.0,0.0,7.0,0.0,0.0,0,,,
(:56) 9-K.Walker right guard to SEA 19 for 3 yards (33-J.Sawyer).,run,Half2,18,3,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:21) 14-S.Darnold pass incomplete short middle to 10-C.Kupp (96-D.Ekuale).,pass,Half2,18,3,1.0,,0.0,0.0,,0.0,0.0,0,,,
(:17) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SEA 28 for 9 yards (22-J.Thornhill).,pass,Half2,18,3,2.0,,0.0,0.0,9.0,0.0,0.0,0,,,
(15:00) (Shotgun) 14-S.Darnold pass short middle to 10-C.Kupp to SEA 41 for 13 yards (21-C.Clark).,pass,Half2,18,4,3.0,,1.0,0.0,13.0,0.0,0.0,0,,,
(14:24) 9-K.Walker left tackle to PIT 39 for 20 yards (5-J.Ramsey).,run,Half2,18,4,1.0,20.0,0.0,0.0,,0.0,0.0,0,,,
(13:44) 9-K.Walker left guard to PIT 36 for 3 yards (41-P.Wilson; 96-D.Ekuale).,run,Half2,18,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(12:58) 14-S.Darnold pass incomplete short middle [90-T.Watt].,pass,Half2,18,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
