desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(3:19) (Shotgun) 6-B.Mayfield pass short right to 13-M.Evans to TB 29 for 6 yards (24-D.Stingley).,pass,Half1,4,1,1.0,,0.0,0.0,6.0,0.0,0.0,0,,,
(2:38) 7-B.Irving left tackle to TB 31 for 2 yards (5-J.Pitre).,run,Half1,4,1,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(1:55) (Shotgun) 6-B.Mayfield pass short left to 2-E.Egbuka to TB 34 for 3 yards (39-H.To'oTo'o).,pass,Half1,4,1,3.0,,1.0,0.0,3.0,0.0,0.0,0,,,
"(1:17) (Shotgun) 7-B.Irving right guard to TB 39 for 5 yards (8-C.Gardner-Johnson, 55-D.Hunter).",run,Half1,4,1,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
"(:15) (Shotgun) 6-B.Mayfield pass short right to 7-B.Irving to HOU 49 for 7 yards (5-J.Pitre, 39-H.To'oTo'o). HOU-5-J.Pitre was injured during the play.",pass,Half1,4,1,1.0,,0.0,0.0,7.0,0.0,0.0,0,,,
(15:00) (Shotgun) 7-B.Irving up the middle to HOU 40 for 9 yards (22-J.Smith; 0-A.Al-Shaair).,run,Half1,4,2,2.0,9.0,0.0,0.0,,0.0,0.0,0,,,
(14:21) (Shotgun) 6-B.Mayfield pass short right to 7-B.Irving pushed ob at HOU 36 for 4 yards (22-J.Smith).,pass,Half1,4,2,1.0,,0.0,0.0,4.0,0.0,0.0,0,,,
(13:41) 7-B.Irving up the middle to HOU 31 for 5 yards (39-H.To'oTo'o; 55-D.Hunter).,run,Half1,4,2,2.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(12:57) (Shotgun) 6-B.Mayfield scrambles left end to HOU 29 for 2 yards (51-W.Anderson).,run,Half1,4,2,3.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(11:59) (Shotgun) 1-R.White left guard to HOU 23 for 6 yards (55-D.Hunter).,run,Half1,4,2,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(11:18) (Shotgun) 6-B.Mayfield pass short middle to 2-E.Egbuka to HOU 19 for 4 yards (0-A.Al-Shaair).,pass,Half1,4,2,2.0,,1.0,0.0,4.0,0.0,0.0,0,,,
(10:36) (Shotgun) 6-B.Mayfield pass incomplete short right to 13-M.Evans (24-D.Stingley).,pass,Half1,4,2,1.0,,0.0,0.0,,0.0,0.0,0,,,
"(10:33) (No Huddle, Shotgun) 7-B.Irving left tackle to HOU 15 for 4 yards (39-H.To'oTo'o).",run,Half1,4,2,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
"(9:48) (Shotgun) 6-B.Mayfield pass short right to 2-E.Egbuka for 15 yards, TOUCHDOWN.",pass,Half1,4,2,3.0,,1.0,0.0,15.0,0.0,0.0,0,,,E.Egbuka
(7:32) 1-R.White left tackle to TB 20 for 7 yards (91-F.Fatukasi).,run,Half1,6,2,1.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(6:51) 1-R.White up the middle to TB 26 for 6 yards (48-C.Harris).,run,Half1,6,2,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
"(5:56) (Shotgun) 6-B.Mayfield pass short right to 1-R.White to TB 20 for -1 yards (90-S.Rankins, 39-H.To'oTo'o).",pass,Half1,6,2,1.0,,0.0,0.0,-1.0,0.0,0.0,0,,,
(4:48) 1-R.White up the middle to TB 27 for 2 yards (91-F.Fatukasi).,run,Half1,6,2,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(4:08) (Shotgun) 6-B.Mayfield sacked at TB 19 for -8 yards (55-D.Hunter).,pass,Half1,6,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
(3:26) (Shotgun) 6-B.Mayfield pass short left to 2-E.Egbuka to TB 26 for 7 yards (0-A.Al-Shaair).,pass,Half1,6,2,3.0,,0.0,0.0,7.0,1.0,0.0,0,,,
