desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(6:00) (Shotgun) 30-C.Brown up the middle to CIN 40 for 3 yards (40-J.Strnad).,run,Half1,3,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:17) (Shotgun) 30-C.Brown right tackle to CIN 36 for 1 yard (49-A.Singleton).,run,Half1,5,1,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(13:26) (Shotgun) 30-C.Brown right tackle to CIN 44 for 5 yards (49-A.Singleton; 22-B.Jones). DEN-96-E.Uwazurike was injured during the play.,run,Half1,5,2,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(1:58) (Shotgun) 30-C.Brown left guard to CIN 24 for 4 yards (0-J.Cooper).,run,Half1,9,2,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
"(1:36) (No Huddle, Shotgun) 6-J.Browning scrambles left end ran ob at CIN 27 for 3 yards (15-N.Bonitto).",run,Half1,9,2,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(12:35) 30-C.Brown left guard to CIN 34 for 4 yards (99-Z.Allen; 40-J.Strnad).,run,Half2,13,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(11:54) (Shotgun) 34-S.Perine right guard to CIN 38 for 4 yards (49-A.Singleton).,run,Half2,13,3,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(5:19) (Shotgun) 30-C.Brown right guard to DEN 44 for 6 yards (96-E.Uwazurike).,run,Half2,15,3,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(4:58) 80-A.Iosivas right end to CIN 35 for 5 yards (2-P.Surtain; 29-J.McMillian).,run,Half2,19,4,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(10:40) (Shotgun) 30-C.Brown right guard to CIN 31 for 6 yards (55-D.Barnes; 46-J.Campbell).,run,Half1,2,1,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(4:52) (Shotgun) 30-C.Brown right guard to CIN 30 for 2 yards (51-R.Lopez; 46-J.Campbell).,run,Half1,4,1,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(10:13) (Shotgun) 34-S.Perine left guard to CIN 42 for 10 yards (55-D.Barnes; 53-T.Nowaske).,run,Half1,8,2,2.0,10.0,0.0,0.0,,0.0,0.0,0,,,
(6:22) (Shotgun) 30-C.Brown right guard to CIN 7 for 2 yards (46-J.Campbell; 96-A.Muhammad).,run,Half1,10,2,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(3:47) (Shotgun) 30-C.Brown left tackle to CIN 11 for 3 yards (55-D.Barnes).,run,Half1,12,2,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(3:07) (Shotgun) 6-J.Browning up the middle to CIN 14 for 3 yards (51-R.Lopez; 96-A.Muhammad).,run,Half1,12,2,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:56) (Shotgun) 6-J.Browning scrambles left end ran ob at DET 37 for 4 yards (21-A.Robertson).,run,Half1,12,2,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(14:55) (Shotgun) 30-C.Brown up the middle to CIN 32 for 5 yards (46-J.Campbell).,run,Half2,13,3,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(11:16) (Shotgun) 30-C.Brown right guard to CIN 34 for 6 yards (46-J.Campbell).,run,Half2,15,3,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(10:43) (Shotgun) 30-C.Brown left guard to CIN 35 for 1 yard (46-J.Campbell; 97-A.Hutchinson).,run,Half2,15,3,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(5:36) (Shotgun) 34-S.Perine right guard to CIN 29 for 2 yards (97-A.Hutchinson).,run,Half2,17,3,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(4:54) (Shotgun) 6-J.Browning scrambles left guard to CIN 40 for 11 yards (34-A.Anzalone).,run,Half2,17,3,3.0,11.0,0.0,0.0,,0.0,0.0,0,,,
(3:29) 30-C.Brown right guard to DET 43 for 2 yards (78-T.Lacy).,run,Half2,17,3,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(1:19) (Shotgun) 34-S.Perine right guard to DET 34 for 5 yards (46-J.Campbell; 97-A.Hutchinson).,run,Half2,17,3,3.0,5.0,0.0,0.0,,1.0,0.0,0,,,
(12:29) (Shotgun) 34-S.Perine left end pushed ob at CIN 40 for 10 yards (23-R.Ya-Sin).,run,Half2,19,4,1.0,10.0,0.0,0.0,,0.0,0.0,0,,,
"(3:17) (No Huddle, Shotgun) 6-J.Browning scrambles left end pushed ob at DET 2 for 13 yards (29-A.Maddox; 31-K.Joseph).",run,Half2,21,4,2.0,13.0,0.0,0.0,,0.0,0.0,0,,,
(8:39) 1-J.Chase right end to CIN 33 for -3 yards (20-J.Bullard).,run,Half1,2,1,1.0,-3.0,0.0,0.0,,0.0,0.0,0,,,
(8:03) (Shotgun) 34-S.Perine right tackle to CIN 33 for no gain (1-M.Parsons; 52-R.Gary).,run,Half1,2,1,2.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(14:09) 30-C.Brown left guard to CIN 31 for 3 yards (96-C.Wooden).,run,Half1,4,2,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(10:18) 30-C.Brown up the middle to CIN 42 for 5 yards (7-Q.Walker).,run,Half1,6,2,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(9:36) 30-C.Brown left guard to CIN 45 for 3 yards (55-K.Enagbare; 1-M.Parsons).,run,Half1,6,2,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(1:06) (Shotgun) 30-C.Brown left end to CIN 20 for 13 yards (20-J.Bullard).,run,Half1,10,2,1.0,13.0,0.0,0.0,,0.0,0.0,0,,,
