desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(7:54) 31-J.Wright up the middle to SEA 48 for 3 yards (20-P.Werner; 90-B.Bresee).,run,Half2,21,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(7:10) 31-J.Wright right guard to NO 46 for 6 yards (1-A.Taylor).,run,Half2,21,4,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(6:25) 36-G.Holani right tackle to NO 45 for 1 yard (58-C.Rumph).,run,Half2,21,4,3.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(5:44) 31-J.Wright left guard to NO 44 for 1 yard (56-D.Davis; 20-P.Werner).,run,Half2,21,4,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(5:02) 31-J.Wright up the middle to NO 34 for 10 yards (21-J.Reid).,run,Half2,21,4,2.0,10.0,0.0,0.0,,0.0,0.0,0,,,
(4:18) (Shotgun) 31-J.Wright left tackle to NO 34 for no gain (58-C.Rumph).,run,Half2,21,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
"(3:36) 36-G.Holani right tackle to NO 34 for no gain (29-Q.Riley). FUMBLES (29-Q.Riley), RECOVERED by NO-20-P.Werner at NO 34.",run,Half2,21,4,2.0,0.0,0.0,0.0,,0.0,0.0,0,G.Holani,,
(2:37) 36-G.Holani right guard to SEA 27 for 4 yards (31-J.Howden; 93-N.Shepherd).,run,Half2,23,4,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(2:00) 36-G.Holani left guard to SEA 31 for 4 yards (26-T.Burgess; 31-J.Howden).,run,Half2,23,4,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(1:13) (Shotgun) 36-G.Holani up the middle to SEA 39 for 8 yards (31-J.Howden).,run,Half2,23,4,3.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(12:17) (Shotgun) 9-K.Walker right end to SEA 14 for no gain (2-Ma.Wilson).,run,Half1,2,1,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
